id,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,superficie,superficie_util,terraza,garaje,estado,armarios,trastero,orientacion,calefaccion,planta,ascensor,construccion
105295913,Ventas,Piso en venta en ronda del Golf,Ronda del Golf,Corvera,,Murcia,"Ronda del Golf, Barrio Corvera, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",76.800€,573 ,"['134 m² construidos', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Sin ascensor']",2,2,CL-01745-0003,,,0,https://www.idealista.com/inmueble/105295913/,2024-11-21 12:07:05,134,,,Plaza de garaje,Segunda mano/buen estado,,,,,,No,
101828878,Ventas,Piso en venta en avenida Fabián Escribano,Avenida Fabián Escribano,Beniaján,Este,Murcia,"Avenida Fabián Escribano, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",58.000€,527 ,"['110 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 1ª', 'Sin ascensor']",3,2,CS-13910-0001,,,0,https://www.idealista.com/inmueble/101828878/,2024-11-21 12:07:05,110,,,,Segunda mano/buen estado,,,,,,No,
102533864,Ventas,Piso en venta en calle Viñas,Calle Viñas,El Palmar,Este,Murcia,"Calle Viñas, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",28.000€,394 ,"['71 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª', 'Sin ascensor']",3,1,CS-06197-0001,,,0,https://www.idealista.com/inmueble/102533864/,2024-11-21 12:07:05,71,,,,Segunda mano/buen estado,,,,,,No,
98303125,Ventas,Piso en venta en calle América,Calle América,Espinardo,Norte,Murcia,"Calle América, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",64.000€,674 ,"['95 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 2ª', 'Con ascensor']",3,1,CS-16009-0001,,,0,https://www.idealista.com/inmueble/98303125/,2024-11-21 12:07:05,95,,,,Segunda mano/buen estado,,,,,,Sí,
102533995,Ventas,Piso en venta en A-4,,Cabezo de Torres,Norte,Murcia,"A-4, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",18.000€,367 ,"['49 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Con ascensor']",3,1,CS-16381-0001,,,0,https://www.idealista.com/inmueble/102533995/,2024-11-21 12:07:05,49,,,,Segunda mano/buen estado,,,,,,Sí,
96560293,Ventas,Piso en venta en calle Teniente Víctor Castillo,Calle Teniente Víctor Castillo,La Raya,Este,Murcia,"Calle Teniente Víctor Castillo, Barrio La Raya, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",45.000€,450 ,"['100 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 3ª', 'Sin ascensor']",3,1,CL-00113-0001,,,0,https://www.idealista.com/inmueble/96560293/,2024-11-21 12:07:05,100,,,,Segunda mano/buen estado,,,,,,No,
106574346,Ventas,"Casa o chalet independiente en venta en calle Mayor, 16","Calle Mayor, 16",Santa Cruz,Este,Murcia,"Calle Mayor, 16, Barrio Santa Cruz, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",139.900€,1.068 ,"['Casa o chalet independiente', '1 planta', '131 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 172 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1997', 'Calefacción individual: Eléctrica']",4,2,10126,Profesional,HÁbitas Inmobiliaria,0,https://www.idealista.com/inmueble/106574346/,2024-11-21 12:07:05,131,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"norte, sur",individual,,,1997
96574635,Ventas,Chalet pareado en venta en calle San Benito,Calle San Benito,Gea y Truyols,,Murcia,"Calle San Benito, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",25.000€,294 ,"['Chalet pareado', '85 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",2,1,CJ-00345-0001,,,0,https://www.idealista.com/inmueble/96574635/,2024-11-21 12:07:05,85,,,,Segunda mano/buen estado,,,,,,,
106568229,Ventas,Piso en venta en avenida de Alicante,Avenida de Alicante,La Flota,Norte,Murcia,"Avenida de Alicante, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",195.000€,2.321 ,"['84 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 1997', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",3,2,HTCL026,Profesional,Cristina De Linares,0,https://www.idealista.com/inmueble/106568229/,2024-11-21 12:07:05,84,,Balcón,Plaza de garaje,Segunda mano/buen estado,,Trastero,este,,,Sí,1997
106563673,Ventas,"Piso en venta en calle Infanta Cristina, 22","Calle Infanta Cristina, 22",Vista Alegre,Norte,Murcia,"Calle Infanta Cristina, 22, Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",420.000€,2.258 ,"['186 m² construidos, 167 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Planta 4ª exterior', 'Con ascensor']",4,2,106563673,Particular,Jorge Vilches,0,https://www.idealista.com/inmueble/106563673/,2024-11-21 12:07:05,186,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"sur, este",,,Sí,
106559927,Ventas,Chalet adosado en venta en El Raal,,El Raal,Este,Murcia,"Barrio El Raal, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",92.500€,585 ,"['Chalet adosado', '1 planta', '158 m² construidos, 132 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 2008', 'Calefacción individual: Eléctrica']",4,2,GESRB0000145569,Profesional,Grupo Economicasa,0,https://www.idealista.com/inmueble/106559927/,2024-11-21 12:07:05,158,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"norte, oeste",individual,,,2008
104699881,Ventas,Piso en venta en Lobosillo,,Lobosillo,,Murcia,"Barrio Lobosillo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",48.000€,593 ,"['81 m² construidos, 69 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2008', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",2,2,PRLO 3,Profesional,Inmogestion,0,https://www.idealista.com/inmueble/104699881/,2024-11-21 12:07:05,81,,,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,2008
106556925,Ventas,"Chalet adosado en venta en calle Mayor, 18","Calle Mayor, 18",Churra,Norte,Murcia,"Calle Mayor, 18, Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",240.000€,1.091 ,"['Chalet adosado', '3 plantas', '220 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción central']",4,3,106556925,Profesional,Estudio Abai Gestión Inmobiliaria,0,https://www.idealista.com/inmueble/106556925/,2024-11-21 12:07:05,220,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"este, oeste",central,,,
106557303,Ventas,Piso en venta en carril Ruipérez,Carril Ruipérez,La Flota,Norte,Murcia,"Carril Ruipérez, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",240.000€,2.162 ,"['111 m² construidos', '4 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1997', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4,1,00644,Profesional,corporación inmobiliaria,0,https://www.idealista.com/inmueble/106557303/,2024-11-21 12:07:05,111,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,,,Sí,1997
106557383,Ventas,Piso en venta en benito alcaraz,,San Benito-Patiño,Este,Murcia,"benito alcaraz, Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",91.000€,1.123 ,"['81 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Planta 1ª exterior', 'Con ascensor']",2,1,131124,Profesional,santos,0,https://www.idealista.com/inmueble/106557383/,2024-11-21 12:07:05,81,,Terraza,,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,,,Sí,
106555755,Ventas,Piso en venta en calle Alonso de Ojeda,Calle Alonso de Ojeda,La Flota,Norte,Murcia,"Calle Alonso de Ojeda, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",175.000€,2.692 ,"['65 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1995', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",2,1,106555755,Profesional,M&B Propiedades,0,https://www.idealista.com/inmueble/106555755/,2024-11-21 12:07:05,65,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, oeste",individual,,Sí,1995
106557700,Ventas,Piso en venta en San Miguel,,San Miguel,Centro,Murcia,"Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia",355.000€,2.689 ,"['132 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1969', 'No dispone de calefacción', 'Planta 7ª exterior', 'Con ascensor']",4,2,ALB3,Profesional,Situa,0,https://www.idealista.com/inmueble/106557700/,2024-11-21 12:07:05,132,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,"sur, este",,,Sí,1969
104314713,Ventas,"Dúplex en venta en calle Levante, 37","Calle Levante, 37",Garres y Lages,Este,Murcia,"Calle Levante, 37, Barrio Garres y Lages, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",179.000€,1.421 ,"['126 m² construidos, 98 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2011', 'No dispone de calefacción']",3,3,A2624,Profesional,ALEJANDRO LACÁRCEL RODRÍGUEZ,0,https://www.idealista.com/inmueble/104314713/,2024-11-21 12:07:05,126,,Terraza,Plaza de garaje,Segunda mano/buen estado,,,,,,,2011
106539993,Ventas,"Piso en venta en calle Doctor Marañón, 2","Calle Doctor Marañón, 2",Santo Ángel,Este,Murcia,"Calle Doctor Marañón, 2, Barrio Santo Ángel, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",125.000€,1.289 ,"['97 m² construidos, 74 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª', 'Con ascensor']",3,1,A2749,Profesional,ALEJANDRO LACÁRCEL RODRÍGUEZ,0,https://www.idealista.com/inmueble/106539993/,2024-11-21 12:07:05,97,,Balcón,,Segunda mano/buen estado,,Trastero,,,,Sí,
106570521,Ventas,Casa o chalet independiente en venta en Algezares,,Algezares,Este,Murcia,"Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",199.900€,769 ,"['Casa o chalet independiente', '2 plantas', '260 m² construidos', '4 habitaciones', '2 baños', 'Parcela de 1.300 m²', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Orientación sur', 'Construido en 2006']",4,2,106570521,Profesional,María Teresa Murtiservices Multiservices,0,https://www.idealista.com/inmueble/106570521/,2024-11-21 12:07:05,260,,Terraza,,,,Trastero,sur,,,,2006
106621943,Alquiler,Piso en calle Magnolia,Calle Magnolia,San Benito-Patiño,Este,Murcia,"Calle Magnolia, Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"6,11 ","['90 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",3,2,3000-000460-02,Profesional,"Alquiler Seguro, S.A.U.",34910775775,https://www.idealista.com/inmueble/106621943/,2024-11-21 12:07:00,90,,,Plaza de garaje,Segunda mano/buen estado,,Trastero,,,,Sí,
101221366,Alquiler,Piso en Algezares,,Algezares,Este,Murcia,"Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"6,88 ","['80 m² construidos, 65 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",,1,101221366,Profesional,INMOALCANTARA .,34868350840,https://www.idealista.com/inmueble/101221366/,2024-11-21 12:01:55,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,central,,Sí,
106611587,Alquiler,Piso en San Andrés-San Antolín,,San Andrés-San Antolín,Centro,Murcia,"Barrio San Andrés-San Antolín, Distrito Centro, Murcia, Área de Murcia, Murcia",650,"8,23 ","['79 m² construidos, 62 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1947', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Sin ascensor']",2,1,41741,Profesional,ALQUILOTUCASA MURCIA1,34868350971,https://www.idealista.com/inmueble/106611587/,2024-11-21 12:01:55,79,,,,Segunda mano/buen estado,Armarios empotrados,,"sur, este",individual,,No,1947
106579891,Alquiler,Piso en Baños y Mendigo,,Baños y Mendigo,,Murcia,"Barrio Baños y Mendigo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",495,"4,50 ","['110 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2000', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",3,1,BANOSMENDIGO,Profesional,Llavete Gestión Patrimonial,34868350635,https://www.idealista.com/inmueble/106579891/,2024-11-21 12:01:55,110,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,,,,No,2000
106589596,Alquiler,"Piso en calle Mayor, 54","Calle Mayor, 54",La Ñora,Este,Murcia,"Calle Mayor, 54, Barrio La Ñora, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",600,"30,00 ","['20 m² construidos, 15 m² útiles', '30 habitaciones', '30 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",30,30,106589596,Particular,Teresa,34679403646,https://www.idealista.com/inmueble/106589596/,2024-11-21 12:01:55,20,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,este,,,Sí,
106594198,Alquiler,Piso en San Ginés,,San Ginés,Este,Murcia,"Barrio San Ginés, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",399,"1,33 ","['300 m² construidos, 175 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Construido en 2005', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",4,2,s1a1ngines,Profesional,Llavete Gestión Patrimonial,34868350635,https://www.idealista.com/inmueble/106594198/,2024-11-21 12:01:55,300,,Terraza,,Segunda mano/buen estado,,,,,,No,2005
106594909,Alquiler,Piso en Vista Alegre,,Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",900,"12,86 ","['70 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",2,1,05634,Profesional,María José Bernal Bellido,34868350719,https://www.idealista.com/inmueble/106594909/,2024-11-21 12:01:55,70,,,,Segunda mano/buen estado,Armarios empotrados,,,individual,,Sí,
102230825,Alquiler,Piso en Santa Eulalia,,Santa Eulalia,Centro,Murcia,"Barrio Santa Eulalia, Distrito Centro, Murcia, Área de Murcia, Murcia",1.350,"7,50 ","['180 m² construidos', '5 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",5,2,3868-3970,Profesional,Caballero Inmobiliaria,34868350708,https://www.idealista.com/inmueble/102230825/,2024-11-21 12:01:55,180,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,sur,,,Sí,
106596775,Alquiler,Piso en calle Don José Cánovas Ortiz,Calle Don José Cánovas Ortiz,Beniaján,Este,Murcia,"Calle Don José Cánovas Ortiz, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",570,"6,71 ","['85 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",2,2,PD487,Profesional,Inmobiliaria Enfrente de la Vega,34868350282,https://www.idealista.com/inmueble/106596775/,2024-11-21 12:01:55,85,,,,Segunda mano/buen estado,Armarios empotrados,Trastero,"sur, este",,,Sí,
106597102,Alquiler,Piso en Vista Alegre,,Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",1.350,"17,09 ","['79 m² construidos', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2007', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']",,1,BREXM01607,Profesional,Brextom Properties,34868350254,https://www.idealista.com/inmueble/106597102/,2024-11-21 12:01:55,79,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,este,central,,Sí,2007
106597989,Alquiler,Piso en calle José Cortés López,Calle José Cortés López,Beniaján,Este,Murcia,"Calle José Cortés López, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",620,"6,53 ","['95 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje por 30 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3,2,PT446,Profesional,Inmobiliaria Enfrente de la Vega,34868350282,https://www.idealista.com/inmueble/106597989/,2024-11-21 12:01:55,95,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"sur, este",,,Sí,
106598806,Alquiler,"Estudio en calle Locomotora, 25","Calle Locomotora, 25",Cabezo de Torres,Norte,Murcia,"Calle Locomotora, 25, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",550,"11,00 ","['50 m² construidos', 'Sin habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Bajo exterior', 'Con ascensor']",,1,ALQ19,Profesional,Inmo Imperium Gestión de activos,34868350267,https://www.idealista.com/inmueble/106598806/,2024-11-21 12:01:55,50,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
105738067,Alquiler,"Piso en calle Magallanes, 4","Calle Magallanes, 4",La Flota,Norte,Murcia,"Calle Magallanes, 4, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",750,"13,64 ","['55 m² construidos', '1 habitación', '2 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Amueblado y cocina equipada', 'Bajo exterior', 'Sin ascensor']",,2,105738067,Particular,Miguel Giménez,34601294735,https://www.idealista.com/inmueble/105738067/,2024-11-21 12:01:55,55,,,,Segunda mano/buen estado,,,sur,,,No,
106600771,Alquiler,Piso en calle Agustín Lara,Calle Agustín Lara,Vista Alegre,Norte,Murcia,"Calle Agustín Lara, Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",800,"10,00 ","['80 m² construidos, 50 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",2,1,2450,Profesional,Carmen Salmerón,34868350896,https://www.idealista.com/inmueble/106600771/,2024-11-21 12:01:55,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,oeste,individual,,Sí,
104922033,Alquiler,Piso en avenida General Primo de Rivera,Avenida General Primo de Rivera,Santa María de Gracia,Norte,Murcia,"Avenida General Primo de Rivera, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",1.100,"11,00 ","['100 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",3,2,25647,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/104922033/,2024-11-21 12:01:55,100,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106601475,Alquiler,Casa de pueblo en calle San Francisco,Calle San Francisco,Espinardo,Norte,Murcia,"Calle San Francisco, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",1.300,"4,26 ","['Casa de pueblo', '305 m² construidos, 300 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada']",5,2,57976,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/106601475/,2024-11-21 12:01:55,305,,,,Segunda mano/buen estado,Armarios empotrados,,,,,,
106601927,Alquiler,Piso en La Flota,,La Flota,Norte,Murcia,"Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",500,"8,93 ","['56 m² construidos, 43 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Construido en 2000', 'No dispone de calefacción', 'Con ascensor']",,1,al408,Profesional,Carmen Blanco Inmobiliaria,34868355945,https://www.idealista.com/inmueble/106601927/,2024-11-21 12:01:55,56,,,,Segunda mano/buen estado,,Trastero,oeste,,,Sí,2000
106497339,Alquiler,Piso en San Pío X,,San Pío X,Sur,Murcia,"Barrio San Pío X, Distrito Sur, Murcia, Área de Murcia, Murcia",590,"10,73 ","['55 m² construidos', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",,1,106497339,Particular,Mercedes,34649593654,https://www.idealista.com/inmueble/106497339/,2024-11-21 12:01:55,55,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"sur, este",individual,,Sí,
106602328,Alquiler,Piso en plaza Circular,Plaza Circular,Santa María de Gracia,Norte,Murcia,"Plaza Circular, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",1.100,"14,67 ","['75 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 7ª exterior', 'Con ascensor']",3,1,20154,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/106602328/,2024-11-21 12:01:55,75,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,,,Sí,
106602307,Alquiler,Ático en calle Pedáneo Rafael Sánchez,Calle Pedáneo Rafael Sánchez,Beniaján,Este,Murcia,"Calle Pedáneo Rafael Sánchez, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",800,"5,00 ","['160 m² construidos, 140 m² útiles', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2007', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3,3,106602307,Profesional,Personal House Servicios Inmobiliarios,34868350025,https://www.idealista.com/inmueble/106602307/,2024-11-21 12:01:55,160,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, sur",central,,Sí,2007
105745528,Alquiler,"Estudio en calle Salitre, 35","Calle Salitre, 35",La Alberca,Este,Murcia,"Calle Salitre, 35, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"11,96 ","['46 m² construidos', 'Sin habitación', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",,1,105745528,Particular,Raquel,-1,https://www.idealista.com/inmueble/105745528/,2024-11-21 12:01:55,46,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,norte,,,Sí,
106604565,Alquiler,"Piso en avenida Escultor Antonio Campillo, 27","Avenida Escultor Antonio Campillo, 27",Zona Juan Carlos I,Norte,Murcia,"Avenida Escultor Antonio Campillo, 27, Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia",880,"8,00 ","['110 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 2007', 'Cocina equipada y casa sin amueblar', 'Planta 5ª exterior', 'Con ascensor']",3,2,CAMPILLO PARRILLA,Profesional,Grupo Victorio Sánchez,34868350900,https://www.idealista.com/inmueble/106604565/,2024-11-21 12:01:55,110,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"sur, oeste",,,Sí,2007
106604544,Alquiler,"Piso en calle Felipe II, 7","Calle Felipe II, 7",Santo Ángel,Este,Murcia,"Calle Felipe II, 7, Barrio Santo Ángel, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"11,00 ","['50 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",,1,106604544,Profesional,Inmobiliaria Espinardo,34868355337,https://www.idealista.com/inmueble/106604544/,2024-11-21 12:01:55,50,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
